Restaurant_seq_ID,restaurant_ID,restaurant_name,country_code,Country,city,Address,locality,locality_verbose,restaurant_latitude,restaurant_longitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,rating_votes
936,4469,Binge Restaurant,1,India,Noida,"C-25, Ground Floor, Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",28.612800,77.362546,"North Indian, Chinese, Continental",1100,Rs.,Y,N,N,N,3,3.2,CDD614,Average,325
937,4471,Green Chick Chop,1,India,Noida,"1 & 2, Krishna Royal Plaza, Alfa Commercial Belt 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",28.471111,77.511554,"Raw Meats, North Indian, Fast Food",350,Rs.,N,N,N,N,1,3.2,CDD614,Average,20
938,4473,Haldiram's,1,India,Noida,"L-1, Centre Stage Mall, Sector 18, Noida","Centre Stage Mall, Sector 18","Centre Stage Mall, Sector 18, Noida",28.568048,77.323038,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,N,N,N,2,3.5,9ACD32,Good,169
939,4480,Domino's Pizza,1,India,Noida,"10, Block A-3, Sector 110, Noida",Sector 110,"Sector 110, Noida",28.534208,77.387581,"Pizza, Fast Food",700,Rs.,N,N,N,N,2,2.1,FF7800,Poor,84
940,4482,Subway,1,India,Noida,"Food Court, 2nd Floor, Spice World Mall, Sector 25-A, Near Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",28.586405,77.339801,"American, Fast Food, Salad, Healthy Food",500,Rs.,N,Y,N,N,2,3.4,CDD614,Average,93
941,4483,Republic of Chicken,1,India,Noida,"15, B Block 9/2, Sector 62, Noida",Sector 62,"Sector 62, Noida",28.619671,77.370449,"Raw Meats, Fast Food",400,Rs.,N,N,N,N,1,3.1,CDD614,Average,17
942,4488,Oro The Bar - Radisson Blu,1,India,New Delhi,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi","Radisson Blu, Paschim Vihar","Radisson Blu, Paschim Vihar, New Delhi",28.667259,77.090592,Finger Food,2500,Rs.,Y,N,N,N,4,3.3,CDD614,Average,36
943,4490,Cup Cakes - Radisson Blu,1,India,New Delhi,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi","Radisson Blu, Paschim Vihar","Radisson Blu, Paschim Vihar, New Delhi",28.667263,77.090586,"Desserts, Bakery",2000,Rs.,N,N,N,N,4,3.1,CDD614,Average,40
944,4496,The Grill Room - The Taj Mahal Hotel,1,India,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",28.605154,77.224123,"Mediterranean, European",5000,Rs.,N,N,N,N,4,3.1,CDD614,Average,15
945,4499,Ano Tai - Jaypee Vasant Continental,1,India,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",28.556503,77.164438,Chinese,2500,Rs.,Y,N,N,N,4,3.4,CDD614,Average,64
946,4500,The Old Baker - Jaypee Vasant Continental,1,India,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",28.556503,77.164438,Bakery,500,Rs.,N,N,N,N,2,3.3,CDD614,Average,17
947,4501,Paatra - Jaypee Vasant Continental,1,India,New Delhi,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","Jaypee Vasant Continental, Vasant Vihar","Jaypee Vasant Continental, Vasant Vihar, New Delhi",28.556503,77.164438,"North Indian, Mughlai",2500,Rs.,Y,N,N,N,4,3.5,9ACD32,Good,79
948,4502,Eggspectation - Jaypee Siddharth,1,India,New Delhi,"Jaypee Siddharth, 3, Rajendra Place, New Delhi","Jaypee Siddharth, Rajendra Place","Jaypee Siddharth, Rajendra Place, New Delhi",28.642764,77.175889,"European, Continental, North Indian",3000,Rs.,Y,N,N,N,4,3.5,9ACD32,Good,202
949,4503,Paatra - Jaypee Siddharth,1,India,New Delhi,"Jaypee Siddharth, 3, Rajendra Place, New Delhi","Jaypee Siddharth, Rajendra Place","Jaypee Siddharth, Rajendra Place, New Delhi",28.642745,77.175853,North Indian,3500,Rs.,Y,N,N,N,4,3.4,CDD614,Average,120
950,4505,Cooks Cafe - Jaypee Greens,1,India,Noida,"Jaypee Greens, Surajpur Kasna Road, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida","Jaypee Greens, Greater Noida, Noida, Noida",28.464167,77.521526,"Continental, North Indian",1500,Rs.,Y,N,N,N,3,3.3,CDD614,Average,29
951,4518,Sagar Dhaba,1,India,Noida,"Sher Singh Market, Naya Bans, Sector 15, Noida",Sector 15,"Sector 15, Noida",28.581530,77.314128,North Indian,350,Rs.,N,N,N,N,1,3.1,CDD614,Average,27
952,4530,The Coffee Bean & Tea Leaf,1,India,Noida,"3rd Floor, The Great India Place Mall, Sector 38 A, Near Sector 38, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",28.567220,77.325406,Cafe,700,Rs.,N,N,N,N,2,2.6,FFBA00,Average,55
953,4541,DV's Chinese Kitchen,1,India,Noida,"Near ICICI Bank, GB Nagar, Sector 110, Noida",Sector 110,"Sector 110, Noida",28.533835,77.387438,Chinese,300,Rs.,N,N,N,N,1,2.8,FFBA00,Average,10
954,4560,Costa Coffee,1,India,New Delhi,"6/7, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",28.642498,77.106564,Cafe,600,Rs.,N,N,N,N,2,3.6,9ACD32,Good,53
955,4563,Giani's,1,India,New Delhi,"36, Food Court, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",28.642781,77.106361,"Ice Cream, Desserts",400,Rs.,N,N,N,N,1,3.9,9ACD32,Good,51
956,4566,Subway,1,India,New Delhi,"37, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",28.642458,77.106905,"American, Fast Food, Salad, Healthy Food",500,Rs.,N,N,N,N,2,3.5,9ACD32,Good,65
957,4568,Spaghetti Kitchen,1,India,New Delhi,"8 & 9, 2nd Floor, Pacific Mall, Tagore Garden, New Delhi","Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",28.641950,77.106339,Italian,2000,Rs.,Y,Y,N,N,4,3.8,9ACD32,Good,601
958,4602,Halki Aanch,1,India,Gurgaon,"The Laburnum, Phase 1, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",28.471415,77.075617,"North Indian, Chinese",700,Rs.,N,Y,N,N,2,2.7,FFBA00,Average,39
959,4608,Chocolatiers - The Chocolate Boutique,1,India,New Delhi,"9, DDA Market 4, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",28.537172,77.248454,Desserts,100,Rs.,N,Y,N,N,1,3.8,9ACD32,Good,112
960,4618,Sugar & Spice - Le Marche,1,India,Gurgaon,"DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",28.447652,77.099478,"Bakery, Fast Food",800,Rs.,N,N,N,N,2,2.9,FFBA00,Average,107
961,4620,Sugar & Spice - Le Marche,1,India,Gurgaon,"SG-84 & 85, DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4","DLF Galleria, DLF Phase 4, Gurgaon",28.467149,77.081224,"Bakery, Fast Food",800,Rs.,N,N,N,N,2,2.4,FF7800,Poor,88
962,4621,Sugar & Spice - Le Marche,1,India,New Delhi,"58, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",28.557358,77.163832,"Bakery, Fast Food",800,Rs.,N,N,N,N,2,3.0,CDD614,Average,67
963,4624,Sugar & Spice - Le Marche,1,India,New Delhi,"58-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",28.600321,77.227088,"Bakery, Fast Food",800,Rs.,N,N,N,N,2,3.3,CDD614,Average,89
964,4627,Latitude - Mosaic Hotels,1,India,Noida,"Mosaic Hotels, C-1, Sector 18, Noida","Mosaic Hotels, Sector 18, Noida ","Mosaic Hotels, Sector 18, Noida , Noida",28.571020,77.325545,"North Indian, Chinese",1700,Rs.,Y,N,N,N,3,3.3,CDD614,Average,61
965,4631,Andhra Bhavan,1,India,New Delhi,"1, Ashoka Road, Feroze Shah Road, New Delhi",Feroze Shah Road,"Feroze Shah Road, New Delhi",28.617102,77.225522,"South Indian, Andhra",200,Rs.,N,N,N,N,1,4.2,5BA829,Very Good,3010
966,4634,Aapki Rasoi,1,India,New Delhi,"5, DLF, Industrial Area, Near Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",28.657522,77.142051,North Indian,300,Rs.,N,N,N,N,1,3.1,CDD614,Average,15
967,4640,Say Cheese,1,India,New Delhi,"9, Community Centre, Near Green Park Metro Station, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",28.557910,77.207147,Fast Food,400,Rs.,N,Y,N,N,1,2.7,FFBA00,Average,128
968,4649,Chinese Hut,1,India,New Delhi,"181, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",28.587367,77.169321,Chinese,500,Rs.,N,Y,N,N,2,3.2,CDD614,Average,33
969,4651,Nagpal's,1,India,New Delhi,"Shop 14, Near Major Dhyan Chand Stadium, IB Block Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",28.684826,77.166446,Street Food,200,Rs.,N,Y,N,N,1,3.4,CDD614,Average,135
970,4655,Wah Ji Wah,1,India,New Delhi,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",28.654328,77.190134,"North Indian, Chinese",500,Rs.,N,Y,N,N,2,2.5,FFBA00,Average,69
971,4672,Scorpio Cafe,1,India,New Delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",28.619686,77.301217,"Chinese, Fast Food",400,Rs.,N,Y,N,N,1,3.7,9ACD32,Good,410
972,4673,AL Maroosh,1,India,New Delhi,"E/76, West Vinod Nagar, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",28.622102,77.293354,"North Indian, Mughlai, Chinese",500,Rs.,N,N,N,N,2,2.8,FFBA00,Average,20
973,4677,United Punjab,1,India,New Delhi,"G-41, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",28.636976,77.286081,"North Indian, Mughlai",600,Rs.,N,Y,N,N,2,2.5,FFBA00,Average,88
974,4682,Alvi's Food Spot,1,India,New Delhi,"Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",28.592923,77.296194,"North Indian, Mughlai",350,Rs.,N,N,N,N,1,3.2,CDD614,Average,17
975,4683,Peshawari,1,India,New Delhi,"K.D. Block, DDA Market, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",28.699190,77.139322,North Indian,500,Rs.,N,N,N,N,2,3.6,9ACD32,Good,79
976,4715,Jahangeer Foods,1,India,New Delhi,"5034, Netaji Subhash Marg, Mahavir Vatika, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",28.648280,77.240470,"North Indian, Mughlai",600,Rs.,N,N,N,N,2,3.8,9ACD32,Good,124
977,4716,Baskin Robbins,1,India,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",28.706493,77.162671,Ice Cream,300,Rs.,N,N,N,N,1,3.4,CDD614,Average,21
978,4717,RPM - Zanzi Bar,1,India,Noida,"B-110, Gautam Budh Nagar, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.570669,77.325299,"Chinese, North Indian",2000,Rs.,Y,N,N,N,4,2.4,FF7800,Poor,103
979,4719,India on my Plate - Fortune Select Excalibur,1,India,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon","Fortune Select Excalibur, Sohna Road","Fortune Select Excalibur, Sohna Road, Gurgaon",28.416495,77.041200,"North Indian, Mughlai",2000,Rs.,Y,N,N,N,4,4.0,5BA829,Very Good,111
980,4721,Cheenos,1,India,Noida,"P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.568573,77.324544,"American, Italian",1500,Rs.,Y,N,N,N,3,2.6,FFBA00,Average,521
981,4723,Giani,1,India,New Delhi,"C-4, E-253, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",28.618089,77.088738,"Ice Cream, Desserts",400,Rs.,N,Y,N,N,1,3.5,9ACD32,Good,33
982,4725,Wah Ji Wah,1,India,New Delhi,"B-35, Gurunanak Pura, Near V3S Mall, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",28.637108,77.285030,"North Indian, Chinese",500,Rs.,N,Y,N,N,2,2.2,FF7800,Poor,120
983,4726,Wah Ji Wah,1,India,New Delhi,"K-3/K-4, Near Gyan Bharti School, Saket, New Delhi",Saket,"Saket, New Delhi",28.524932,77.206466,"North Indian, Chinese",450,Rs.,N,Y,N,N,1,2.1,FF7800,Poor,112
984,4740,Apni Rasoi,1,India,New Delhi,"3767, A/2, Main Road, Kanhaiya Nagar, Metro Station, Tri Nagar, Wazirpur, New Delhi",Wazirpur,"Wazirpur, New Delhi",28.681586,77.164873,North Indian,300,Rs.,N,N,N,N,1,2.6,FFBA00,Average,19
985,4741,Boombox Cafe,1,India,New Delhi,"2 & 3, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",28.599958,77.226100,"American, Italian, North Indian, Chinese, Lebanese",2000,Rs.,Y,N,N,N,4,3.6,9ACD32,Good,1428
986,4752,Lighthouse 13,1,India,New Delhi,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",28.530136,77.219503,"North Indian, European, Chinese",2100,Rs.,Y,N,N,N,4,3.4,CDD614,Average,570
987,4758,Nathu's Sweets,1,India,Noida,"C-25, Near IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",28.612791,77.362456,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai",500,Rs.,N,N,N,N,2,2.4,FF7800,Poor,77
988,4762,Wai Yu Mun Ching,1,India,Gurgaon,"5, Food Court, 3rd Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",28.475672,77.093190,"Chinese, Thai",800,Rs.,N,Y,N,N,2,3.5,9ACD32,Good,112
989,4785,New Madras Cafe,1,India,New Delhi,"KG 1/403, Main Market, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",28.638348,77.078976,"South Indian, Fast Food",300,Rs.,N,N,N,N,1,3.1,CDD614,Average,34
990,4790,Shanghai Nights,1,India,New Delhi,"PVR Cinema, Near ICICI Bank, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",28.639497,77.073929,Chinese,450,Rs.,N,N,N,N,1,2.8,FFBA00,Average,11
991,4792,South Indian Cafe,1,India,New Delhi,"591, Site 1, Vikaspuri Mod, New Delhi, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",28.627571,77.069848,"South Indian, Chinese",350,Rs.,N,N,N,N,1,3.3,CDD614,Average,42
992,4793,Delhi 6,1,India,New Delhi,"54-A/3, Central Market, Budhela, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",28.636551,77.071068,North Indian,350,Rs.,N,N,N,N,1,2.6,FFBA00,Average,44
993,4801,Pishori Chicken,1,India,New Delhi,"BG-8, DDA Market, Near Teacher's Colony, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",28.662377,77.100410,North Indian,700,Rs.,N,N,N,N,2,3.4,CDD614,Average,46
994,4815,Route 04,1,India,New Delhi,"K-2, Middle Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",28.634868,77.220082,"Continental, American, Tex-Mex, North Indian",1350,Rs.,Y,Y,N,N,3,3.5,9ACD32,Good,1863
995,4817,Subway,1,India,Gurgaon,"4, Ground Floor, Block B, Vatika Business Park, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",28.405818,77.044468,"American, Fast Food, Salad, Healthy Food",500,Rs.,N,Y,N,N,2,2.9,FFBA00,Average,101
996,4820,Shri Ram Restaurant,1,India,Gurgaon,"Sector 48, Opposite Eldeco Mansionz, Fazilpur Chowk, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",28.411627,77.040930,"North Indian, Mithai, Street Food",400,Rs.,N,N,N,N,1,2.6,FFBA00,Average,30
997,4821,Uber Lounge,1,India,New Delhi,"M-42, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",28.533470,77.243625,"Continental, North Indian, Italian",2200,Rs.,Y,Y,N,N,4,3.6,9ACD32,Good,430
998,4825,QD's Restaurant,1,India,New Delhi,"2520, 1st Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",28.695159,77.204256,"Chinese, North Indian, Fast Food, Italian",800,Rs.,N,Y,N,N,2,3.9,9ACD32,Good,2724
999,4830,Berco's,1,India,New Delhi,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",28.529380,77.220082,"Chinese, Thai",1100,Rs.,N,Y,N,N,3,3.8,9ACD32,Good,565
1000,4840,Cascades - The Grand New Delhi,1,India,New Delhi,"The Grand New Delhi, Phase II, Nelson Mandela Road, Vasant Kunj, New Delhi","The Grand New Delhi, Vasant Kunj","The Grand New Delhi, Vasant Kunj, New Delhi",28.538993,77.152460,"North Indian, Continental, Asian",3200,Rs.,Y,N,N,N,4,3.6,9ACD32,Good,97
1001,4847,Pizza Hut Delivery,1,India,New Delhi,"K-95, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",28.567417,77.246699,"Italian, Pizza, Fast Food",800,Rs.,N,Y,N,N,2,2.8,FFBA00,Average,54
1002,4854,Pizza Hut Delivery,1,India,New Delhi,"49 & 50, Ground Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi","Star City Mall, Mayur Vihar Phase 1","Star City Mall, Mayur Vihar Phase 1, New Delhi",28.592671,77.296315,"Italian, Pizza, Fast Food",800,Rs.,N,Y,N,N,2,2.7,FFBA00,Average,87
1003,4855,Pizza Hut Delivery,1,India,New Delhi,"17 & 18, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",28.538605,77.213783,"Italian, Pizza, Fast Food",800,Rs.,N,Y,N,N,2,2.8,FFBA00,Average,120
1004,4857,Pizza Hut,1,India,New Delhi,"2518, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",28.695305,77.204226,"Italian, Pizza, Fast Food",1000,Rs.,N,Y,N,N,3,3.4,CDD614,Average,143
1005,4876,Barista,1,India,Gurgaon,"Lower Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",28.475822,77.093135,Cafe,650,Rs.,N,Y,N,N,2,3.2,CDD614,Average,18
1006,4879,Barista,1,India,Gurgaon,"Global Busines Park, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",28.480540,77.102373,Cafe,650,Rs.,N,N,N,N,2,3.3,CDD614,Average,22
1007,4882,Barista,1,India,Noida,"A 5, Ground Floor, Atrium, Sector 16, Noida",Sector 16,"Sector 16, Noida",28.579317,77.315610,Cafe,650,Rs.,N,N,N,N,2,2.9,FFBA00,Average,22
1008,4885,Rice Bowl,1,India,New Delhi,"1/4, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",28.644846,77.170145,"Chinese, Seafood",1100,Rs.,Y,Y,N,N,3,3.7,9ACD32,Good,241
1009,4889,India Grill - Hilton Garden Inn,1,India,New Delhi,"Hilton Garden Inn, A-4 DLF Place, Saket District Centre, Saket, New Delhi",Saket,"Saket, New Delhi",28.528039,77.217298,"Continental, Italian, North Indian",3000,Rs.,Y,N,N,N,4,3.6,9ACD32,Good,184
1010,4905,Kylin Skybar,1,India,New Delhi,"T-302, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi","Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",28.541448,77.154938,"Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Rs.,Y,N,N,N,4,3.6,9ACD32,Good,210
1011,4907,Kitty Su - The Lalit New Delhi,1,India,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",28.631742,77.228133,Finger Food,5000,Rs.,N,N,N,N,4,3.7,9ACD32,Good,747
1012,4910,Le Cirque - The Leela Palace,1,India,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",28.579390,77.188975,"French, Italian",5000,Rs.,Y,N,N,N,4,3.8,9ACD32,Good,199
1013,4911,The Library - The Leela Palace,1,India,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",28.580217,77.188565,"Italian, Continental",3500,Rs.,N,N,N,N,4,3.7,9ACD32,Good,59
1014,4915,The Lobby Lounge - The Leela Palace,1,India,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",28.579361,77.189004,"Cafe, Continental",2000,Rs.,N,N,N,N,4,3.6,9ACD32,Good,32
1015,4917,Jamavar - The Leela Palace,1,India,New Delhi,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi","The Leela Palace, Chanakyapuri","The Leela Palace, Chanakyapuri, New Delhi",28.579410,77.188927,"North Indian, Mughlai",4000,Rs.,Y,N,N,N,4,3.9,9ACD32,Good,241
1016,4919,Cafe E,1,India,New Delhi,"151, Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi","DLF Emporio Mall, Vasant Kunj","DLF Emporio Mall, Vasant Kunj, New Delhi",28.542833,77.156660,"Cafe, Continental",1600,Rs.,N,N,N,N,3,3.5,9ACD32,Good,83
1017,4921,Cha-Shi,1,India,New Delhi,"Ground Floor, DLF Emporio Mall, Nelson Mandela Marg, Vasant Kunj, New Delhi","DLF Emporio Mall, Vasant Kunj","DLF Emporio Mall, Vasant Kunj, New Delhi",28.543704,77.157185,"Thai, Chinese, Asian, Malaysian",1500,Rs.,Y,N,N,N,3,3.8,9ACD32,Good,118
1018,4924,Karim's,1,India,New Delhi,"87 & 88, Indian Islamic Cultural Centre, Lodhi Road, New Delhi",Lodhi Road,"Lodhi Road, New Delhi",28.591055,77.222223,"North Indian, Mughlai",1000,Rs.,Y,N,N,N,3,3.8,9ACD32,Good,194
1019,4931,Suruchi,1,India,Faridabad,"29, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad, Faridabad",28.470132,77.307448,"North Indian, South Indian, Gujarati, Rajasthani",700,Rs.,N,N,N,N,2,3.4,CDD614,Average,233
1020,4935,China Town,1,India,New Delhi,"F-169/A, Main Market, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",28.637648,77.279112,Chinese,250,Rs.,N,N,N,N,1,2.9,FFBA00,Average,11
1021,4939,Handa's,1,India,New Delhi,"292, Near Radhu Palace Cinema, West Guru Angad Nagar, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",28.640577,77.283040,"North Indian, Chinese",500,Rs.,N,Y,N,N,2,2.6,FFBA00,Average,8
1022,4959,Downtown - Diners & Living Beer Cafe,1,India,Gurgaon,"SCO 34, Main Market, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",28.468328,77.063192,"North Indian, Chinese, Italian, Continental",1800,Rs.,N,N,N,N,3,4.4,5BA829,Very Good,3569
1023,4973,Sameer's Restaurant,1,India,New Delhi,"125, 1st Floor, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",28.536291,77.253332,"North Indian, Mughlai, Chinese",600,Rs.,N,Y,N,N,2,2.5,FFBA00,Average,59
1024,4982,The Yummy Chilli,1,India,New Delhi,"Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",28.636982,77.287027,"Mughlai, North Indian",600,Rs.,N,N,N,N,2,2.9,FFBA00,Average,9
1025,4992,Knight Rider,1,India,Gurgaon,"Near DLF Phase 2 Rapid Metro Station, DLF Cyber City, Gurgaon",DLF Cyber City,"DLF Cyber City, Gurgaon",28.487788,77.093341,"North Indian, Continental",1200,Rs.,Y,N,N,N,3,3.1,CDD614,Average,185
1026,5004,Om Sweets & Snacks,1,India,Gurgaon,"SCO 17, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",28.452820,77.050482,"North Indian, South Indian, Street Food, Mithai",500,Rs.,N,Y,N,N,2,3.5,9ACD32,Good,486
1027,5005,Chaudhary Bhojnalaya,1,India,Faridabad,"HUDA Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",28.395339,77.324052,North Indian,400,Rs.,N,N,N,N,1,3.6,9ACD32,Good,93
1028,5010,The Tandoori Times,1,India,Faridabad,"22, HUDA Market, Main Road, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",28.480419,77.311551,North Indian,500,Rs.,N,N,N,N,2,2.7,FFBA00,Average,48
1029,5011,Yomo-Your Only Momo Outlet,1,India,Gurgaon,"HUDA Market, Sector 56, Gurgaon",Sector 56,"Sector 56, Gurgaon",28.425353,77.099472,Fast Food,150,Rs.,N,N,N,N,1,3.0,CDD614,Average,6
1030,5019,Fortune Deli - Fortune Select Excalibur,1,India,Gurgaon,"Fortune Select Excalibur, Sohna Road, Gurgaon","Fortune Select Excalibur, Sohna Road","Fortune Select Excalibur, Sohna Road, Gurgaon",28.416495,77.041200,Bakery,1000,Rs.,N,N,N,N,3,3.6,9ACD32,Good,42
1031,5030,Out Of The Box,1,India,New Delhi,"9-A, 2nd & 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,"Hauz Khas Village, New Delhi",28.554177,77.194482,"American, North Indian, European, Asian",1800,Rs.,Y,N,N,N,3,3.7,9ACD32,Good,3697
